,lats,lons,elevation,pace,hr
73,-121.39253967925586,47.391049229762245,2549.7760160573453,6.01675818507101,175.73449309100513
74,-121.39255424463123,47.39108801680732,2550.168673270379,6.0177044597790665,175.85972126963594
75,-121.39256880771622,47.3911267977532,2550.5612687386733,6.0187226318730795,175.9738597251652
76,-121.3925833683376,47.391165572138604,2550.9537977925847,6.01981221308417,176.07714482909213
77,-121.39259792632353,47.391204339505876,2551.3462557990506,6.020972719467415,176.16981295291595
78,-121.39261248150349,47.39124309940097,2551.7386381615893,6.022203671282483,176.25210046813578
79,-121.39262703370834,47.391281851373456,2552.130940320301,6.023504592875762,176.3242437462509
80,-121.3926415827703,47.39132059497651,2552.523157751867,6.024875012563934,176.3864791587604
81,-121.39265612852292,47.391359329766935,2552.915285969551,6.026314462519012,176.43904307716357
82,-121.39267067080112,47.391398055305146,2553.307320523197,6.02782247865473,176.48217187295955
83,-121.3926852094412,47.39143677115515,2553.6992569992317,6.029398600514293,176.51610191764755
84,-121.39269974428079,47.3914754768846,2554.0910910206617,6.031042371159439,176.54106958272675
85,-121.39271427515888,47.39151417206474,2554.482818247077,6.032753337060781,176.5573112396964
86,-121.39272880191584,47.39155285627042,2554.5220178759764,6.034531047989385,176.56506326005558
87,-121.39274332439335,47.391591529080145,2554.5220178759764,6.0363750569095584,176.5645620153036
88,-121.3927578424345,47.391630190075986,2554.5220178759764,6.03828491987281,176.5560438769396
89,-121.39277235588371,47.39166883884365,2554.5220178759764,6.040260195912963,176.53974521646276
90,-121.39278686458675,47.391707474972456,2554.5220178759764,6.0423004469423764,176.51590240537232
91,-121.39280085247327,47.39174617298495,2554.5220178759764,6.044405237649228,176.4847518151674
92,-121.39281465825938,47.39178488326203,2554.5220178759764,6.046574135395887,176.44652981734725
93,-121.39282845909338,47.391823579653774,2554.5220178759764,6.048806710118281,176.40147278341107
94,-121.39284225483358,47.39186226176294,2554.5220178759764,6.051102534226259,176.34981708485805
95,-121.3928560453396,47.391900929195884,2554.5220178759764,6.053461182504947,176.29179909318734
96,-121.39286983047234,47.391939581562596,2554.5220178759764,6.055882232017004,176.22765517989814
97,-121.39288361009399,47.39197821847667,2554.5220178759764,6.058365262005839,176.1576217164897
98,-121.39289738406804,47.39201683955536,2554.5220178759764,6.0609098537996715,176.08193507446117
99,-121.39291115225926,47.392055444419505,2554.5220178759764,6.063515590716501,176.00083162531175
100,-121.39292491453375,47.39209403269358,2554.5220178759764,6.066182057969879,175.9145477405517
101,-121.39293867075885,47.39213260400569,2554.5220178759764,6.068908842575528,175.86374560842947
102,-121.39295242080323,47.39217115798756,2554.5220178759764,6.071695533258738,175.7825152525474
103,-121.39296616453683,47.392209694274534,2554.5220178759764,6.074541720362546,175.67829257308878
104,-121.39297990183088,47.39224821250558,2554.5220178759764,6.077446995756661,175.55850977556315
105,-121.39299363255795,47.39228671232329,2554.5220178759764,6.080410952747125,175.42294887422528
106,-121.39300735659182,47.392325193373885,2554.5220178759764,6.083433185986678,175.25609150082056
107,-121.39302107380765,47.39236365530719,2554.5220178759764,6.086513291385825,175.07227003336266
108,-121.39303478408179,47.392402097776674,2554.5220178759764,6.089650866024566,174.89420967052357
109,-121.393048487292,47.39244052043943,2554.5220178759764,6.092845508064778,174.72243875063478
110,-121.39306218331726,47.392478922956144,2554.5220178759764,6.096096816663247,174.53454612228455
111,-121.39307587203783,47.39251730499116,2554.5220178759764,6.099404391885302,174.37548709654777
112,-121.3930895533353,47.39255566621243,2554.5220178759764,6.102767834619056,174.25384476977536
113,-121.39310399373551,47.39259383577461,2554.5220178759764,6.106186746490238,174.15602015667235
114,-121.39312446268782,47.392630641294964,2554.5220178759764,6.1096607297775885,174.10594107218293
115,-121.39314492000138,47.39266742588751,2554.5220178759764,6.113189387328811,174.08277768521646
116,-121.39316536550656,47.39270418924724,2554.5220178759764,6.116772322477057,174.04967562613788
117,-121.39318579903568,47.392740931072616,2554.5220178759764,6.120409138957953,174.02147529058766
118,-121.39320622042295,47.392777651065586,2554.5220178759764,6.124099440827119,173.96786594542792
119,-121.39322662950457,47.392814348931566,2554.5220178759764,6.127842832378192,173.91824573940545
120,-121.39324702611864,47.39285102437947,2554.5220178759764,6.131638918061349,173.8576043218922
121,-121.3932674101052,47.39288767712167,2554.5220178759764,6.135487302402274,173.7935106013226
122,-121.39328778130624,47.392924306874036,2554.5220178759764,6.139387589921622,173.74958019271756
123,-121.39330813956568,47.392960913355914,2554.5220178759764,6.143339385054897,173.71995666887818
124,-121.39332848472935,47.39299749629012,2554.5220178759764,6.147342292072796,173.69805205722344
125,-121.39334881664506,47.393034055402964,2554.5220178759764,6.151395915014859,173.6845646510728
126,-121.39336913516253,47.39307059042422,2554.5220178759764,6.164566125529684,173.69550051560242
127,-121.39338941027074,47.39310704739069,2554.5220178759764,6.170494304401021,173.71702235906724
128,-121.39340966590005,47.39314346933187,2554.5220178759764,6.176356113896165,173.74220784092105
129,-121.39342990230531,47.39317985670597,2554.5220178759764,6.184905982997114,173.78671757435401
130,-121.39345011073623,47.393216193779026,2554.5220178759764,6.189982547204127,173.82871492970665
131,-121.3934703025937,47.393252501051116,2554.5220178759764,6.193664959624731,173.8605497157241
132,-121.3934904824462,47.39328878673689,2554.5220178759764,6.196850119076902,173.8818469230311
133,-121.39351065192632,47.39332505377195,2554.5220178759764,6.20117592764556,173.89987803883366
134,-121.39353080733665,47.3933612955079,2554.5220178759764,6.212343100960122,173.89933529127484
135,-121.39355092651604,47.393397472096495,2554.5220178759764,6.222116106277671,173.89476165476643
136,-121.39357377759382,47.39343248059542,2554.5220178759764,6.232347086904444,173.89379254186858
137,-121.39361040000419,47.393461878766175,2554.5220178759764,6.240285818828048,173.91208856577168
138,-121.39364697582447,47.39349123953733,2554.5220178759764,6.248625656201691,173.9354632880708
139,-121.3936835028282,47.39352056112162,2554.5220178759764,6.253035100318826,173.97157059469433
140,-121.39372000407423,47.39354986202925,2554.5220178759764,6.257627294268267,173.99019211934575
141,-121.3937564785336,47.39357914143425,2554.5220178759764,6.26296955791658,173.9825674213391
142,-121.39379292188056,47.39360839586414,2554.5220178759764,6.265034121416784,173.96250423503042
143,-121.39382935321808,47.39363764065361,2554.5220178759764,6.265450485521816,173.93727035295183
144,-121.39386578213458,47.39366688349964,2554.5220178759764,6.266330469391109,173.90685469108246
145,-121.39390220593536,47.393696122239085,2554.5220178759764,6.262653898663014,173.88654654791088
146,-121.39393865111919,47.39372537814351,2554.5220178759764,6.255886225480882,173.86980598161347
147,-121.39397513572975,47.39375466569722,2554.5220178759764,6.249154493401373,173.8424465537854
148,-121.39401165964236,47.393783984800166,2554.5220178759764,6.2439098821346795,173.81211476100785
149,-121.39404821423345,47.393813328529866,2554.5220178759764,6.241674751191026,173.79447860581823
150,-121.39408478191469,47.3938426827675,2554.5220178759764,6.24325688378156,173.7833768504418
151,-121.39412134032912,47.39387202956634,2554.5220178759764,6.248174901939428,173.76425913111956
152,-121.39415786996797,47.39390135326594,2554.5220178759764,6.255198933403045,173.7524295250346
153,-121.39419435858727,47.39393064403764,2554.5220178759764,6.263139432211735,173.76393843344692
154,-121.39423080094579,47.393959897674065,2554.5220178759764,6.270069324804337,173.74636693504613
155,-121.39426720302697,47.393989118978396,2554.5220178759764,6.2747918286571736,173.72809160131558
156,-121.3943035777114,47.39401831829032,2554.5220178759764,6.280969543362862,173.75390333035264
157,-121.39433991661912,47.39404748888295,2554.5220178759764,6.284584505795035,173.8103841758713
158,-121.39437623462429,47.394076642696334,2554.5220178759764,6.2913199302269325,173.8378585080498
159,-121.39441251374778,47.39410576529794,2554.5220178759764,6.296739018031713,173.85781750456164
160,-121.39445860960035,47.3941271490201,2554.5220178759764,6.304772115456694,173.86226182749246
161,-121.39450663726646,47.3941469463193,2554.5220178759764,6.3130591959618085,173.82788436707068
162,-121.39455460188722,47.39416671763081,2554.5220178759764,6.320573244009696,173.75319616981653
163,-121.39460250948649,47.39418646543771,2554.5220178759764,6.325020936184315,173.65964038264596
164,-121.39465038339762,47.39420619935815,2554.5220178759764,6.330789184410909,173.6156678547613
165,-121.3946982136888,47.39422591529819,2554.5220178759764,6.338322054777379,173.60092352063572
166,-121.39474598713538,47.39424560780653,2554.5220178759764,6.342774212892841,173.59395314933212
167,-121.39479372704855,47.39426528649219,2554.5220178759764,6.347761924474073,173.58021376643867
168,-121.3948414294504,47.394284949715455,2554.5220178759764,6.353311097489278,173.55206626472156
169,-121.39488909018752,47.39430459576427,2554.5220178759764,6.360650045428527,173.52407209196085
170,-121.39493669593348,47.39432421914538,2554.5220178759764,6.366327642310451,173.4813058750222
171,-121.39498425922383,47.39434382502603,2554.5220178759764,6.369982470978446,173.45399336954935
172,-121.39503179522436,47.39436341965765,2554.5220178759764,6.376392368800691,173.42758051710985
173,-121.39507928343912,47.39438299459167,2554.5220178759764,6.379151978924321,173.41737139488677
174,-121.39512675111054,47.39440256105762,2554.5220178759764,6.384586919285601,173.39351895128505
175,-121.39517417837466,47.394422110867424,2554.5220178759764,6.39044553124197,173.35528425157514
176,-121.39522156215857,47.394441642754416,2554.5220178759764,6.39618962766556,173.33980061325266
177,-121.39526890338949,47.3944611571008,2554.5220178759764,6.405524423518757,173.3248674813037
178,-121.39531617562984,47.394480643008855,2554.5220178759764,6.415464654554534,173.3101209303739
179,-121.39536337462577,47.3945000987251,2554.5220178759764,6.424634635625717,173.28754684385424
180,-121.39541050625384,47.394519526671914,2554.5220178759764,6.433243305672689,173.26405647826994
181,-121.39545757481254,47.39453892862113,2554.5220178759764,6.440085593786643,173.23891089889156
182,-121.3955045933631,47.39455830995669,2554.5220178759764,6.446438839715688,173.19644210318154
183,-121.39555215735477,47.39457654840681,2554.5220178759764,6.452116484032755,173.1512041495726
184,-121.39560598388385,47.39458279882885,2554.5220178759764,6.458458502358946,173.11084353464588
185,-121.39565975755684,47.39458904311316,2554.5220178759764,6.464498676034236,173.06808138184826
186,-121.39571348098583,47.39459528156305,2554.5220178759764,6.470040001626258,173.03056788243435
187,-121.39576715840289,47.39460151466996,2554.5220178759764,6.475234347926096,172.9986780457796
188,-121.39582079276065,47.394607742776756,2554.5220178759764,6.483629819666745,172.97279057593275
189,-121.39587435766876,47.39461396281895,2554.5220178759764,6.4923533275812435,172.94563768036156
190,-121.39592785060391,47.39462017450354,2554.5220178759764,6.501595685013579,172.90995156653392
191,-121.39598126749607,47.39462637735788,2554.5220178759764,6.507442614502129,172.88104000630642
192,-121.39603463639321,47.39463257463897,2554.5220178759764,6.515122444375993,172.84435633059383
193,-121.39608794238072,47.394638764614896,2554.5220178759764,6.518274166616169,172.8075581199982
194,-121.39614122259364,47.39464495159783,2554.5220178759764,6.519068316163657,172.76337388731355
195,-121.39619449631601,47.394651137827076,2554.5220178759764,6.522782322839261,172.7121786419152
196,-121.39624773970486,47.394657320533945,2554.5220178759764,6.527845904468437,172.66162257505786
197,-121.39630094179336,47.39466349844495,2554.5220178759764,6.532900882457857,172.61170568674152
198,-121.39635410271556,47.394669671575656,2554.5220178759764,6.5410556672960105,172.56242797696626
199,-121.39640719736163,47.394675837010276,2554.5220178759764,6.547934491649574,172.513789445732
200,-121.39646023622998,47.3946819959679,2554.5220178759764,6.55555758589476,172.46579009303883
201,-121.3965132134224,47.39468814776362,2554.5220178759764,6.5646906256604876,172.41842991888672
202,-121.39656611691098,47.394694291000725,2554.5220178759764,6.566920081720135,172.37170892327566
203,-121.39661900243892,47.39470043215222,2554.5220178759764,6.57328296835569,172.32562710620556
204,-121.3966718367741,47.39470656735912,2554.5220178759764,6.575211398133266,172.2801844676765
205,-121.39672465561361,47.39471270076665,2554.5220178759764,6.581711521355256,172.24265988424176
206,-121.39677742228903,47.394718828116794,2554.5220178759764,6.590342113233468,172.20540685932008
207,-121.39683011986217,47.394724947442676,2554.5220178759764,6.602361585997083,172.16077889633038
208,-121.39688372062824,47.3947268345137,2554.5220178759764,6.613037191551972,172.1011258040179
209,-121.39693753660164,47.39472744376216,2554.5220178759764,6.620589537173838,172.03409038429
210,-121.39699129118522,47.39472805231562,2554.5220178759764,6.630437525330067,171.9673117443806
211,-121.39704496592873,47.39472865996522,2554.5220178759764,6.642263590044007,171.89349992371564
212,-121.39709854510829,47.394729266532934,2554.5220178759764,6.651925359128898,171.82794052611004
213,-121.39715204646532,47.394729872219635,2554.5220178759764,6.664070134538102,171.7560647144364
214,-121.39720545032009,47.39473047680251,2554.5220178759764,6.676481850833073,171.685507901255
215,-121.397258754896,47.39473108026145,2554.5220178759764,6.684755317097741,171.61625530787114
216,-121.39731199349886,47.39473168297352,2554.5220178759764,6.693279542395516,171.5632212233984
217,-121.39736516429971,47.394732284918,2554.5220178759764,6.702123693699254,171.51874806723447
218,-121.39741826493615,47.394732886068155,2554.5220178759764,6.710344129219587,171.48283214470584
219,-121.39747130052221,47.394733486481876,2554.5220178759764,6.717527546346122,171.45584477051412
220,-121.39752427939445,47.39473408625354,2554.5220178759764,6.7225693523281835,171.43816095403443
221,-121.39757721853347,47.39473468557539,2554.5220178759764,6.729099347956778,171.42250920806097
222,-121.39763010629976,47.39473528431565,2554.5220178759764,6.735694424100982,171.408896921941
223,-121.39768294228239,47.394735882469675,2554.5220178759764,6.743284720350185,171.39733148502185
224,-121.3977357187924,47.3947364799504,2554.5220178759764,6.751547648044169,171.3878202866508
225,-121.39778843071153,47.394737076699904,2554.5220178759764,6.7588510278800396,171.37272052492023
226,-121.39784108567198,47.39473767280458,2554.5220178759764,6.766025316828659,171.3593147710572
227,-121.39789368480027,47.39473826827718,2554.5220178759764,6.769398154114477,171.35525691099002
228,-121.39794625772115,47.394738863453085,2554.5220178759764,6.775792664905857,171.36055433406597
229,-121.39799878102745,47.39473945806731,2554.5220178759764,6.785007648168238,171.3675679330513
230,-121.3980512329998,47.39474005187397,2554.5220178759764,6.790031073928646,171.3763087919668
231,-121.39810364616694,47.394740645241306,2554.5220178759764,6.794056841227119,171.3791378035788
232,-121.39815602827706,47.394741238257055,2554.5220178759764,6.7961116897209335,171.38334123378772
233,-121.39820839392824,47.3947418548932,2554.5220178759764,6.800751068300049,171.38127628068608
234,-121.39826072364849,47.394742479074615,2554.5220178759764,6.803078678694201,171.3725753242459
235,-121.39831303546461,47.39474310304248,2554.5220178759764,6.803833201921553,171.35686704976564
236,-121.39836534147953,47.39474372694115,2554.5220178759764,6.801467530141062,171.34142663912476
237,-121.3984176656874,47.39474435105682,2554.5220178759764,6.801383048929526,171.31860020639502
238,-121.39846999054521,47.394744975180245,2554.5220178759764,6.804014089748151,171.29565923878224
239,-121.39852229516953,47.394745599062325,2554.5220178759764,6.804985474216243,171.2722250322374
240,-121.39857459232759,47.39474622285535,2554.5220178759764,6.805827500484961,171.24791888271173
241,-121.39862688301537,47.394746846571195,2554.5220178759764,6.806217377731452,171.22273340085795
242,-121.3986791707078,47.39474747025132,2554.5220178759764,6.8058864237791665,171.19628988262704
243,-121.39873146094286,47.394748093961766,2554.5220178759764,6.8083066491100075,171.16093074741718
244,-121.39878373258972,47.3947487174505,2554.5220178759764,6.809945308020709,171.12429510246199
245,-121.3988359916586,47.3947493407892,2554.5220178759764,6.811499742880039,171.09402205499543
246,-121.39888823880158,47.39474996398565,2554.5220178759764,6.809374047615971,171.06282533911696
247,-121.39894050225463,47.39475058737665,2554.5220178759764,6.80434567156299,171.02341868892609
248,-121.3989928043301,47.394751211228325,2554.5220178759764,6.799918762513171,170.98306989695504
249,-121.39904514045548,47.39475183548615,2554.5220178759764,6.797881199944026,170.9413965644813
250,-121.39909749226783,47.394752459931084,2554.5220178759764,6.7963627080880835,170.90603779873877
251,-121.39914985577698,47.394753084515536,2554.5220178759764,6.795695961623156,170.87698621038012
252,-121.39920222442369,47.394753709161265,2554.5220178759764,6.793185523296777,170.84658791347687
253,-121.39925461242335,47.394754334037835,2554.5220178759764,6.793335858257742,170.8148392133554
254,-121.39930699926367,47.39475495890058,2554.5220178759764,6.794044350995191,170.78173641534212
255,-121.39935938064103,47.394755583698156,2554.5220178759764,6.7936902447327885,170.74727582476334
256,-121.39941176474865,47.39475620852831,2554.5220178759764,6.790555112815162,170.71910393820013
257,-121.39946417304148,47.39475683364693,2554.5220178759764,6.788361922885881,170.6975920703542
258,-121.39951659783127,47.394757475815034,2554.5220178759764,6.787928104864735,170.67583635404748
259,-121.39956902530031,47.394758144009586,2554.5220178759764,6.784926193388965,170.66186198991
260,-121.39962147596529,47.39475881249977,2554.5220178759764,6.785223221462535,170.64839749073596
261,-121.3996739243342,47.39475948096069,2554.5220178759764,6.787387557910128,170.6358215605742
262,-121.39972635597857,47.39476014920845,2554.5220178759764,6.787022255560538,170.63216309472833
263,-121.399778790445,47.394760817492184,2554.5220178759764,6.78595084371121,170.6378044919209
264,-121.39983123319014,47.39476148588143,2554.5220178759764,6.7834598172030995,170.65313184554805
265,-121.39988369519335,47.39476215451612,2554.5220178759764,6.780489373257959,170.66360587587172
266,-121.39993618017947,47.394762823443735,2554.5220178759764,6.778699208205233,170.66924136158642
267,-121.39998867902618,47.394763492548,2554.5220178759764,6.778363248758212,170.68460713981952
268,-121.40004118047491,47.39476416168544,2554.5220178759764,6.7772387602483235,170.69441760675613
269,-121.40009369063478,47.39476483093389,2554.5220178759764,6.772277679816763,170.70596272297027
270,-121.40014623926132,47.394765500672605,2554.5220178759764,6.769960444865455,170.71925357248284
271,-121.4001988058743,47.394766170640565,2554.5220178759764,6.770057505142424,170.73467255401656
272,-121.40025137173366,47.39476684059891,2554.5220178759764,6.767276644073619,170.74532318974062
273,-121.40030395919378,47.39476751083257,2554.5220178759764,6.7682337497874885,170.7515841837039
274,-121.40035653921743,47.39476818097145,2554.5220178759764,6.769411950950013,170.75383054528157
275,-121.40040911008964,47.39476885099369,2554.5220178759764,6.766524039101292,170.74478339792063
276,-121.40046170339879,47.39476952130189,2554.5220178759764,6.762370259513843,170.7393644200816
277,-121.40051432901333,47.39477019202183,2554.5220178759764,6.755926781494781,170.72991603116256
278,-121.40056700481965,47.39477086338147,2554.5220178759764,6.753001453844581,170.7237060236956
279,-121.40061970344456,47.394771535031936,2554.5220178759764,6.752380459298333,170.7207233136599
280,-121.40067240691599,47.39477220674417,2554.5220178759764,6.751656603359464,170.72095681703448
281,-121.40072511603785,47.39477287852842,2554.5220178759764,6.745890222660081,170.7167452585435
282,-121.40077787021542,47.39477355088691,2554.5220178759764,6.740170295232547,170.71535273604565
283,-121.40083066916786,47.394774223810025,2554.5220178759764,6.736227561491899,170.71639315614485
284,-121.40088349905753,47.39477489709315,2554.5220178759764,6.729510243353058,170.726759301998
285,-121.40093638168138,47.394775571048335,2554.5220178759764,6.726655061990434,170.74606877488256
286,-121.40098928675167,47.39477624528959,2554.5220178759764,6.723267060528983,170.7666639941966
287,-121.40104221848198,47.39477691987061,2554.5220178759764,6.725796950583619,170.79581644714588
288,-121.40109513030217,47.39477759419789,2554.5220178759764,6.72442573629125,170.8258722478019
289,-121.40114805291189,47.39477826866267,2554.5220178759764,6.726887256144448,170.85682770149126
290,-121.40120095615603,47.39477894288065,2554.5220178759764,6.729520787887709,170.8963293047949
291,-121.40125383869702,47.39477961683478,2554.5220178759764,6.733372674731465,170.93709818115966
292,-121.40130669098608,47.394780290403375,2554.5220178759764,6.735721586516349,170.98641320713875
293,-121.40135952484422,47.39478096373708,2554.5220178759764,6.734560159943763,171.04427807740583
294,-121.40141236781399,47.394781637186895,2554.5220178759764,6.730889105029956,171.10342130475502
295,-121.40146523960452,47.39478231100402,2554.5220178759764,6.726111982397899,171.16385027853354
296,-121.40151814894647,47.39478298529971,2554.5220178759764,6.726485633289144,171.22557238808875
297,-121.40157105534935,47.39478365955795,2554.5220178759764,6.72499521987945,171.28131614621472
298,-121.4016239734775,47.39478433396562,2554.5220178759764,6.72134285134238,171.3310852475851
299,-121.4016769203613,47.39478500873976,2554.5220178759764,6.720616104275428,171.38215856875308
300,-121.4017298729706,47.39478568358687,2554.5220178759764,6.715443230665015,171.44218630097353
301,-121.40178286636905,47.39478635895381,2554.5220178759764,6.704517480003974,171.49661438581367
302,-121.40183594612608,47.39478703542133,2554.5220178759764,6.691480194732861,171.55309301452812
303,-121.40188912930059,47.394787713206846,2554.5220178759764,6.677009708913807,171.61199350181863
304,-121.40194242773423,47.394788392461265,2554.5220178759764,6.663619716845205,171.6813373536415
305,-121.40199583326665,47.39478907308059,2554.5220178759764,6.649044993563046,171.75384938811726
306,-121.40204935586414,47.39478975519183,2554.5220178759764,6.631446602180191,171.8295332999195
307,-121.40210302049876,47.39479043911325,2554.5220178759764,6.615613064874567,171.9011139071687
308,-121.40215681357759,47.394791124671535,2554.5220178759764,6.604226009953598,171.97624140111958
309,-121.40221069944197,47.394791811411864,2554.5220178759764,6.5935147440978215,172.047636905219
310,-121.40226467284475,47.39479249926781,2554.5220178759764,6.581536000468108,172.11529672479332
311,-121.40231874448199,47.394793188375694,2554.5220178759764,6.571929563744141,172.1864923470484
312,-121.40237289515778,47.39479387849087,2554.5220178759764,6.564518533887078,172.24591600012744
313,-121.40242710696711,47.394794569385155,2554.5220178759764,6.55628006092577,172.2931815906342
314,-121.40248138689776,47.39479526114761,2554.5220178759764,6.548342054273125,172.33554582708
315,-121.40253573262744,47.39479595374862,2554.5220178759764,6.537990016380295,172.37261153204776
316,-121.40259016440635,47.39479664744628,2554.5220178759764,6.5258871737326904,172.40397783344667
